ABQ2_Flow_MBD,ABQ3_Flow_MBD,ABQ5_Flow_MBD,ABQ6_Flow_MBD,SYB2_Flowrate_GPM,SYB4_Flowrate_GPM,Avg_H2S_ppm,Avg_BottomTemp_F
44.0052873491881,0.0,42.4444679613797,153.739564233324,17724.4994146369,16354.2203590991,27.0,157.14356111242662
46.4945371084375,74.6976068554161,0.6248347092962556,23.373174227706787,16657.3650515493,14592.4782196488,4.456875786924835,155.2061200567646
52.4332402454728,58.3703208167855,37.0072543888905,172.012918376027,18105.1911111571,15457.5423773829,11.125,144.06355452486494
63.9394290896072,81.0644552849691,30.5159697025841,115.368039926662,18314.18418326344,18426.1827377685,7.5,155.8210831501536
49.9686566984794,70.1518318138124,37.1525392440672,164.506756500068,18784.4498872267,16071.3088104676,16.787878787878746,189.08023560248023
46.5707690744486,58.985992609601,30.2375114952865,138.405389872772,14217.4812300412,13632.2109874038,3.875,163.93043028825863
13.8349433289113,56.3870850229873,33.4015069980873,141.476062533137,15602.1856100835,15020.2370654897,17.48821629787108,156.380103503662
47.2692435167725,69.7473167174641,42.7519019000225,154.835744968837,17551.7617140676,16217.4233908064,6.488216297871079,157.19104992744516
51.9179982385741,78.2760653460584,30.7246499231261,144.009380676825,18954.403792546,18758.762561751,10.25,155.4010176974565
52.5048369330496,89.216690507042,31.3761499739332,139.825615151528,17267.5305525938,14515.2296360652,14.875,153.18627574220227
47.9897692536086,71.7866406581011,36.013323581614344,136.50515481247692,15512.0067498871,16167.4303392195,7.5,162.51747978669962
49.6758040286837,64.6360285973864,42.6710198252167,126.642177388184,13503.758334478,15607.2582184051,11.931827122768329,159.77511642832417
45.3143580423327,75.4447463290033,30.7823930718299,88.8846488246857,13439.3408669142,13654.0001598058,9.125,134.87060403620964
46.9786366096049,65.7384974667602,41.4579502485718,139.296186828485,14148.72246314852,12848.4521338117,12.625,135.84971239777954
52.9598834602626,71.2928381386459,46.6751979751909,157.002134069146,17607.6172696826,16117.9844667257,9.2154890251438,166.79460294415765
3.5142964523091,60.4045621761094,39.9069280638093,134.48137688995,18321.7221732746,14844.0011844339,14.61321629787108,157.29294517481713
52.6280622598887,93.8039804192886,49.310147235472,67.8430456440084,19231.7357457969,18687.2644278558,8.125,145.40170767173163
43.5337797730344,75.3150904242833,29.3014512939876,118.942062307843,18262.8711423431,17328.9963449338,5.25,156.09049211989503
56.7925350642915,68.5641482239615,36.013323581614344,136.50515481247692,18013.045232833,0.0,8.18276614136782,156.6883278412812
50.7105758139965,55.9125201999938,35.2274753971523,136.314837347026,17588.0974225212,15332.1265218224,11.36321629787108,151.500938001089
41.787508354846,62.6826298629863,40.942022796056,163.636603174535,16880.9890772988,15158.5789916142,5.875,147.08417711389444
49.4123399241163,47.8310523120749,31.8666041866919,139.089649252377,18792.9152467905,16400.0393689055,25.875,156.59671415694373
19.683888620552,52.521697281449,35.6883439100436,139.668525677973,17208.0185412125,15803.3182856918,11.73821629787108,157.9290242887538
41.8976709142024,75.9908825572187,34.3198547088634,88.4774379315168,13414.7755022296,12682.5445148465,15.0,135.43779943708728
50.5547331311188,78.8961418040853,29.9818724832346,142.034953637708,19373.4340116964,18897.5822594527,9.75,154.40627070982114
49.6886933888051,54.1660291997329,30.8359354044877,126.552924397518,14620.6782278509,13322.6543666142,13.125,163.26451149405503
51.0735572888114,79.421323767426,34.4546570238037,151.732380711307,18624.0816356182,17106.6456435759,14.875,163.41591481564652
6.96240981191961,69.6996649148935,36.013323581614344,136.50515481247692,17367.7242971172,17270.4885370023,14.25,155.41399209632326
0.0,71.5449612874627,37.7658109233376,167.118804706088,17982.4624840412,17261.952449175,22.375,156.65745645469363
49.9413930081876,75.6337342074623,36.4428255369776,149.419462190378,17715.1575838501,14476.4318051877,18.125,157.35238294694338
46.3136918792921,62.6886229920292,33.9722706795463,156.493159931501,17682.845990445,16085.7297168817,19.25,158.64428980616663
42.9425847296669,62.8191926343603,36.3283851810166,140.760295932395,14046.8145552537,10633.5443515543,19.0,187.35636399850475
49.2134943510241,67.7239208339958,36.013323581614344,136.50515481247692,16702.3797880829,16403.0475182782,5.5,170.28231147326113
49.681063869733,78.5321160957401,30.4318765596739,124.507906257635,18158.937797012,18264.5309445542,12.75,159.73389543980147
44.2214258470073,7.330755002672579e-18,32.3626871253008,88.3863062122698,17679.0088473005,14681.6811492473,6.5,150.8554088566845
53.932540425142,81.2153814142149,34.7226631326183,149.485263856354,17905.9405258605,17047.6976654567,15.86199597563234,148.85292247748876
53.0149140847487,84.6412385510294,0.0,0.0,19072.1946432308,18930.4168548641,9.875,144.39915739196357
47.3692530918059,77.5337851613211,28.2855234563131,125.655759039263,18200.7120010604,18099.5798380072,13.610725961763395,153.4091445359965
55.8288079597385,59.839328634614,36.013323581614344,136.50515481247692,18585.2270797303,17474.5864757975,9.875,160.07485773947388
0.0,74.3091940903696,36.8769650153865,164.465845488791,17992.277613061,17830.555370603,22.375,156.5672793675505
51.7484527576467,76.9429328535262,34.4576579975349,124.069904687466,17135.3196134965,18481.4162496404,17.25,155.01284833166136
46.216201145712,68.5018801866621,36.013323581614344,136.50515481247692,16585.4426476431,16415.909695907,5.5,170.50137096808413
30.9115171108084,66.4721609156519,36.013323581614344,136.50515481247692,17814.4070124327,16325.66718277958,7.68276614136782,151.20019672490199
50.5230931882329,0.0,35.8128694951716,129.895006166465,16774.901411765,4.51599794664779,17.5,151.19611274321127
37.1492086070858,67.8266145782306,36.013323581614344,136.50515481247692,15498.5476120575,15508.6818951811,9.25,167.32975768451288
47.9559198763149,60.2496820209269,35.0109460235383,139.739192049062,17937.1012887776,15483.7832308502,11.98821629787108,159.0062803295919
46.7202395349325,54.3199212273198,33.841555185233,143.783998798649,11751.2690635011,12397.5298235912,9.75,158.27778864378803
0.0,71.1418657591416,41.3531547393242,156.365697602331,18230.3759646737,16062.060546875,25.0,155.34385124513688
51.4555136885622,87.5169040605524,33.4803693823144,122.019382506068,19726.036896667,18629.2863352842,26.83333333333331,142.39304096460717
51.6537540942097,80.2574804229182,35.1267079244419,152.203982631871,18344.8264211301,16939.5281245301,15.0,161.91925410534276
48.5144609154374,60.3288151524262,35.2937804735162,139.114208026131,17667.2648052152,15486.7909187673,10.283670843325602,159.27008995105328
7.36521348336342,68.4009886787686,36.013323581614344,136.50515481247692,18183.5451858278,16957.5511450435,13.75,155.49699902544475
39.6573685205967,54.0826023026564,3.82318552383379,90.6876819851409,15361.2252835426,14819.0828922773,12.0,140.00664958888987
61.3458945034801,54.412987243725,46.970632852465,76.2841549077366,16781.8560899535,13305.3733019354,4.317761752416532,151.30140795694746
45.6065153872014,65.2975706233726,37.1766306722463,169.29497408564,19836.5463078618,15466.6714975491,17.6893939393939,188.99851339748912
53.0985603608602,2.16934236778564e-17,34.3758496848734,140.705812415511,18514.5535856219,16772.3722874103,14.875,153.08404427729812
53.0664228405229,71.5677986741536,36.013323581614344,136.50515481247692,18342.1879031263,16961.2108508711,4.125,164.87942540041223
37.653065979755,0.0,35.1792788262921,149.205614913029,17709.2518456794,16642.3805553924,27.25,151.6043747082965
44.2886888088137,55.3640773566881,30.8385452177413,129.212686517688,14517.7908215318,13626.2679022216,7.837121212121197,153.4058602102315
52.3193622711642,78.0981764468932,30.924399140842,144.027203553396,19032.1976094767,18861.2958467188,9.41287878787877,155.09803194412336
43.0794933897358,0.0,41.7261475628789,129.885730328772,14142.044738252,14864.0728552651,24.25,147.562991094526
54.3744136013511,79.0032595784684,35.6831636934399,151.918251072722,18420.3338269191,16773.8197144214,17.875,147.41160014239355
48.9677582988053,85.7548516204034,31.565087274762,127.506215220307,18863.283498654,19029.7627094927,16.75,158.38725541981538
53.065126231032,79.8581407823323,33.3181564169586,137.60634186392,18825.6227300721,16930.4478581403,8.875,144.54397538505737
41.0417606766827,86.4485050414506,36.9052100168498,151.124503979518,16712.68451134926,15165.495690236812,12.772727272727263,158.58640662107524
55.0123797713213,75.663669984714,36.013323581614344,136.50515481247692,15999.2416020026,17131.1360558202,3.5,174.8926711894749
6.22698391581475,72.2203095691856,36.013323581614344,136.50515481247692,18073.2859203133,16886.3682597919,21.875,154.73756206398014
50.2425466854489,64.62079999252963,41.6625879850815,120.656452347741,16689.1188721145,6.37150955537082,15.375,133.2765076466124
50.4606308516992,0.0,39.9335420116279,101.811317832482,9754.52303314881,14542.2841796875,6.094879811292497,154.80193363664924
47.1380677658392,81.4259267464921,0.0,1.49549276775965e-26,17057.0131348503,15678.9415484512,6.878787878787872,136.04561284786246
50.2330787838983,73.925148252543,37.0417692621746,153.466696879099,17106.5779091982,16721.0273244651,7.625,152.7465285235536
54.474393601899,69.6205793165387,36.013323581614344,136.50515481247692,17841.4118558539,17866.0703125,5.0,176.42658282881112
0.0,68.3482565375607,40.4930927404197,163.75865550959,18083.498561203,17587.889514327,15.537878787878729,155.36910300826298
50.1387777997534,76.8298735713924,36.013323581614344,136.50515481247692,15630.1901041046,17529.630859375,5.125,174.82304276554387
44.4913127567436,65.7924337475245,36.6116597974816,157.960029495446,16963.557256476,16270.1324692017,32.875,155.4503792187896
43.586220610766,70.2930624560582,38.5214987894319,158.133660574451,17299.0253286816,16317.3361871484,25.272727272727238,155.9546045722195
45.5632660351179,88.9762547631299,31.6919748002962,119.698851445976,16727.9650284092,15748.2498935857,12.25,161.89133390844086
44.497982898226,62.4672100594822,37.3033975083131,148.675453374396,17669.0650472964,15827.2788401882,19.25,160.68252456038488
61.1521378566326,63.0568604190422,36.013323581614344,136.50515481247692,18465.1375152343,16766.9488314667,13.18276614136782,158.26869767895514
50.8987728766938,0.0,36.7688250478543,101.515116113831,10016.7142735416,14542.2841796875,6.738216297871079,151.530345868837
52.4433931916894,66.4877940884466,36.013323581614344,136.50515481247692,17666.1095070005,0.0,8.248684988800324,149.24707755797454
46.8122055129152,7.330755002672579e-18,30.9325945962941,77.0454031963884,18719.6327144558,15932.4536499398,8.015151515151507,148.37097648673648
53.3987130027925,89.0486214071288,35.6975915186046,146.446585349657,18458.4217594708,17030.5874670061,19.611573881286407,156.41970351329473
7.54646890717923,68.4458276543994,36.013323581614344,136.50515481247692,18089.8585285183,17468.9773867268,13.875,155.36063561355513
47.7311784830755,65.68660630175,31.0094491998384,169.446776707054,18425.8606061011,16022.2030673744,12.0,189.1624713508342
44.54269723394098,79.7687606505072,34.7496823683571,154.822647534083,18241.5819122556,16869.0722228754,15.375,151.80552032620025
57.8022863663795,68.4809498738198,36.013323581614344,136.50515481247692,16951.6572230149,17838.0624268887,4.25,162.895643346805
43.6958674082686,67.5014909551357,27.6806383863777,118.384649363984,18172.7448483266,17063.3935666867,8.875,153.91360970849212
52.2937057658372,71.2742071592838,37.793909531416,132.235364089487,17810.4762403974,15607.4741984335,12.163490636189746,162.21284727744063
51.7478563744212,65.8196419955002,36.013323581614344,136.50515481247692,18074.5461611015,13515.3097744237,7.18276614136782,163.052033260371
13.9002965255693,56.3205793472331,34.3871715218988,138.975667133777,16234.0837967989,14166.3167630982,14.98821629787108,163.94793562659254
51.7609364201766,81.8693428506001,34.0721875616801,155.009159259662,18955.5003927302,16561.3655659248,17.125,157.6430497043144
22.9477781789947,67.0325428044821,36.013323581614344,136.50515481247692,18426.8978045232,16628.7171106778,15.375,152.45198003442664
48.5913703432565,0.0,38.5298049797174,100.38185066354,9927.12136581496,14542.2841796875,6.719879811292497,153.98890463446526
51.3373977116057,82.3725399335778,34.3241178340972,137.107532542814,16664.2096710059,14178.8207020204,11.625,154.71572534650787
57.2553329104437,69.9428893312313,36.013323581614344,136.50515481247692,17374.1157361904,17866.0703125,2.08712121212121,170.45838350617328
42.4329604081007,58.4997474485431,40.9844460823555,164.4156156857,18647.7713700594,16458.4572933891,22.0,152.41620647844363
50.4330502046351,51.5754303451762,33.9073083209333,135.742237405097,9796.96404274587,17671.543703124,10.48821629787108,150.84482766602514
55.5163791107646,70.1184936455452,36.013323581614344,136.50515481247692,17546.7927891143,17866.0703125,4.875,175.7534742028105
7.24132501117661,64.5457199756415,36.013323581614344,136.50515481247692,18396.6654539186,14360.2918042284,8.5,159.98882176742575
41.967901525661,57.6275008501322,39.5484618968448,165.015759200767,18326.6254863177,16255.8801916947,22.0,151.80295569350025
43.7782083702084,67.6560676303262,32.7398304755752,157.200715074156,16604.9796891661,17438.1085545744,12.375,158.15811650926312
45.7400894886937,83.1041914264924,34.6380546878198,145.703833684476,16982.6914916063,16831.0761098897,13.375,157.139725545564
40.8342042299957,65.1088344853778,36.013323581614344,136.50515481247692,16274.4532003439,15479.7928483838,8.25,169.31929153971038
51.9732022988316,47.4943241198004,37.1255964790192,129.238083056472,10069.2029582468,16971.5696441997,13.36321629787108,152.64467048914753
53.9751080587024,64.62079999252963,35.7135228152615,130.34059960283,19654.8966122752,19029.5620090438,7.5,152.72458873323015
52.1395130511534,63.9722991208432,49.8786731580085,151.480725252316,19116.1167384121,13428.7806210236,5.711701146355923,162.58805192894292
50.7084310548817,80.1728601855309,0.0,0.0,16162.4241809509,16028.694132586,4.625,137.77753925500932
54.985435701725,65.5695902424683,48.3245864834467,118.127359326794,18509.7138861668,14429.5061846864,11.875,136.84540652835778
46.2935409099483,66.1051257125857,26.6620633535949,146.709590819941,13776.8473453708,11574.4582928722,13.0,144.59804974384966
44.54269723394098,74.0834267949522,32.5831028064868,154.073205054641,0.0,16782.7289375254,14.25,144.3214665841407
48.8471670956528,0.0,40.7195953022197,102.442627229348,9546.34583939077,14542.2841796875,7.594879811292497,159.00936483236828
48.3345066959861,68.98335623874,36.1315896963196,136.862144378563,17699.9140809734,15365.4578364386,12.163490636189746,161.62463451760914
54.1481271706855,52.6128896523963,36.013323581614344,136.50515481247692,18430.4680747901,17211.3501573427,6.617424242424239,162.33193551491001
50.0196847005815,68.3013838152971,46.2647559483521,141.600097507737,16712.68451134926,15165.495690236812,18.0,133.96630820676563
47.2180467900744,2.16934236778564e-17,35.3135956190824,117.397820234328,18407.0598784993,17057.4379592317,19.75,149.832733894114
7.6501242562272,93.3022771391153,25.7615502638598,172.275824828339,17613.909358477,15662.8330180566,21.757575757575726,145.38564433809248
53.4523959203683,62.2039579587767,37.7773360306054,134.640914919449,17347.3186194008,13482.0059883618,4.863216297871079,144.39755420044528
58.1621940090317,68.2255279548306,36.013323581614344,136.50515481247692,17808.0067026012,0.0,13.0,167.09031543204398
52.1064805858361,66.8531684785467,36.013323581614344,136.50515481247692,16123.3463089739,16468.3625777538,13.492424242424228,167.67435820387624
53.6612698569775,74.440883421684,36.013323581614344,136.50515481247692,17566.824608182,17327.3722313429,8.625,163.87954177228985
46.1825936379196,92.0297251228875,28.5343837322995,125.912897766029,18303.4503271287,18196.46191963,8.0,157.7717221255815
41.1000195521693,62.7440244156566,43.8825960036625,161.523096669596,14996.773133786,16499.4170513824,10.625,137.8804522038142
47.984298247591,79.3285371559117,32.4296417955719,87.7725915032562,14842.3054268666,12012.9118010642,9.125,141.13632096782135
44.884571338872,64.9015219556872,31.8242188201555,166.184345995774,18745.2263400856,16387.0795634362,11.0,188.828738295047
47.3016580517653,57.7548959716846,30.7628354953223,135.113137962953,14555.828738599,13776.3396614912,13.25,155.93626782883564
51.9621964713174,82.5091475073926,37.1118729618619,149.335275109006,18728.2462247555,16688.8953243303,31.75,151.19891025644463
54.0804059233543,0.0,36.5775069485071,127.521819507919,19000.5887744826,18927.9074606298,6.75,153.31318610363513
42.2219305827042,0.0,35.4880569596406,133.133950895509,14700.8746960638,14964.0863688535,21.25,150.13529874334975
47.9570586024743,81.2906131374835,32.2118666188682,123.601867399935,17929.9249489299,18714.3717500218,15.875,150.92388453394074
46.1402535897499,83.3965397593149,32.4141375572932,88.7957504167818,13909.235630616,12785.8258357032,9.375,139.13568440010508
43.830805157604,74.5807940006037,30.8043341867126,94.6398437110598,13365.3308220746,12574.3206427877,11.0,135.75389040055953
45.8879274581228,69.6553030732621,34.3391539259086,160.100605250422,18881.9245530573,15932.7592311884,17.939393939393895,189.18457220073975
47.939062107771,0.0,36.3101317538262,100.158978954142,9501.65633938623,14542.2841796875,6.738216297871079,151.73275229175204
42.7845998299601,0.0,34.682197628545,80.6157391784269,18627.5564182979,16391.9049493474,9.875,150.28249742531173
50.5590109506697,70.8355838739098,36.013323581614344,136.50515481247692,18791.6449347969,17117.1078577498,4.125,164.6227429643116
30.4889225528704,70.0744686395557,36.013323581614344,136.50515481247692,17285.331758472,15512.87803312118,6.545454545454534,151.73425139122799
36.6082151631418,63.0721744472431,36.013323581614344,136.50515481247692,17901.164489115,0.0,7.55776614136782,145.05373009989
44.3090027310941,7.330755002672579e-18,33.3728057294431,88.9959416892804,17544.8164296115,14945.869884147,6.5,151.70878743019864
51.6553081427109,72.5953117818194,36.013323581614344,136.50515481247692,17919.2340668392,17549.031857276,7.761363636363614,163.77535132915537
48.8203689542052,51.3494646646567,39.3473015423006,135.332804057109,18626.8110659191,15009.1383710541,8.625,165.62130201679264
50.2135153763793,78.3834573140422,38.8433462284041,129.262639781655,17817.3709579025,18302.7554456727,10.875,153.8946526268109
54.4330844761991,58.0479212046078,36.013323581614344,136.50515481247692,15269.7477057224,15488.3072154518,12.163490636189746,165.03100184945438
52.0974865884732,62.5387246520604,39.617251519069,112.871121161869,16550.7946623851,9103.96340423103,22.094879811292497,162.1609796427589
45.9055096594218,63.4301901417736,26.1413525415937,81.5234119691578,17663.982060881,17009.4882505191,5.75,152.2090070388826
40.4060991216334,64.1905686686519,39.9518397787857,165.859097072782,17117.8861573256,16861.4160571549,8.55776614136782,158.39071690460995
32.1170790691445,66.5101588834219,36.013323581614344,136.50515481247692,17701.3231203095,15633.52107776884,7.68276614136782,151.27274907045475
52.2966429570556,0.0,35.6226599291628,136.293838322761,15649.8275475264,17920.248383534,8.110725961763393,150.36730005308888
43.237949028128,0.0,36.5175230503646,159.309577218723,18552.4102385666,16193.9376301719,27.0,157.96492729240776
51.6333651897415,82.921720520237,36.0387731381243,152.356689233853,18786.9245416237,16582.4659670127,30.5,146.0893929942553
40.8722491345216,62.4659540196492,42.187022461987,160.323144026362,1978.68036536789,16960.1368406099,24.30776614136782,127.90771217196477
41.5202326276177,66.5937566205896,43.4575006108319,166.340307664464,17971.2315285718,17097.6518648783,2.625,150.0184808136416
47.9712415011148,64.62079999252963,38.5160168290309,127.639970329711,16587.7749554969,4.95404102672487,15.75,141.5845239815106
43.7607990928415,61.8020219908656,36.013323581614344,136.50515481247692,15282.6059904892,16223.6491364483,7.7651515151514845,162.2313494850584
53.5098250597848,0.0,29.6870807044621,144.103221678619,14371.227246919,14345.4382409503,6.125,153.5153709990811
49.0859557115947,59.0663814272564,36.9729860044479,111.339562611929,16203.7326158569,9841.99771792407,7.344879811292497,157.14372144392678
43.8443997517956,92.0642386842756,30.0463128536871,114.763366603744,16581.5741210671,16110.7105312339,11.375,161.1880731687739
42.5930790042895,7.330755002672579e-18,35.2864089629133,89.0241843409656,18102.7298479929,14788.7208879065,6.75,149.70525590831699
41.5526497965004,7.330755002672579e-18,31.3720552476906,85.3083902951624,18633.4349151064,16229.0743367423,10.162878787878757,149.8647213438611
52.6565758788741,55.9502824855771,36.4997194449939,82.6409557876699,17541.2784188769,14623.4544533571,5.594879811292497,152.81882869368374
39.9046723914308,73.6467896923338,36.013323581614344,136.50515481247692,15193.4821031618,12489.5233367671,8.5,160.23368619469886
56.5584611222646,61.9991863972009,36.013323581614344,136.50515481247692,16750.5861123852,17001.3910649902,9.5,163.77918081254248
0.0,67.7114533890709,36.013323581614344,136.50515481247692,17525.8042718787,17479.9980542642,12.75,156.41468915491237
45.7201616001706,70.1045516561071,0.0,1.9140668206901402e-17,17841.3247162575,16766.9776442719,15.0,147.6599876924394
45.2985439030553,88.9428492841969,0.0,0.0,18007.9572170752,17948.5107121516,3.125,149.31917397134137
51.8485622509055,66.3013607288257,31.2905398809771,86.189311598658,17452.4935505865,17083.3389116336,8.125,151.39310543879972
42.9450569136555,74.6107309630758,36.013323581614344,136.50515481247692,18168.2374976568,14795.7777732266,4.75,152.12219250810725
48.1750898276638,63.1532342479508,43.2491392600994,142.866908984058,16953.6509359404,13401.0973754972,3.1287878787878762,134.12754163094291
50.1859608702954,67.3854860652297,50.3160891745629,151.733815622536,19482.2545284523,14513.28125,7.613216297871079,154.04046034907765
46.1012603423342,82.6084817418951,32.1742394832788,94.0792821584875,13319.1861184547,12451.6885176504,11.579545454545425,137.92009084646182
49.9988893605982,71.0325975227693,36.9825603614873,171.540356228302,18893.912844087,16071.7484774944,17.25,188.67662973384765
46.9152255976709,58.5419899093981,29.3231453824967,136.507571122428,13438.6601626981,13722.3633490579,13.5,157.31346186094214
50.0896174031685,81.2268032781191,32.8137807409364,138.619513808312,18475.8378704032,17273.6587927879,8.882575757575724,144.50251490111427
