Total_BottomFlow_MBD
1349.4218675080858
1286.4607234072384
1078.0480930939575
1076.294383844339
1180.3227226933134
1703.6152652514868
1280.969163710187
1364.0867578068028
1537.4055398200824
703.5965721710263
1273.2269498864505
1088.5119641748408
1487.762964018632
1537.945379808814
1312.6121248794325
1657.7826396370988
1257.1608773794896
1268.7619630147217
1587.9822987882435
1415.5150285219197
1122.881248290717
1095.82792081867
1390.6929054635484
1353.8156838622715
1319.6535751839576
1757.8745075764691
1569.5874489012365
1789.7505187168963
1648.9499788033677
1187.791433475574
1859.446954171769
1083.4247844221088
1489.9722078681966
1346.7215959681685
1704.9712677204595
1404.2225792631696
1221.0184112863717
1714.5171155120215
1730.9560781005682
1688.4109084880447
1186.2526699232717
1269.6771971497406
1299.8155400080273
1489.807435552004
1448.6090196136904
1201.8772094764206
1665.2938436221082
1269.7735955855117
1351.0797937913928
1559.3709489807527
962.7295387087332
1635.824298175398
1194.1991059860202
1490.480942157869
1306.637116826397
1402.575997176398
1547.2648449719445
1420.7936194934584
1672.352775416245
1325.0066734066836
1203.287403100979
1087.101676763485
1345.0912433960004
1244.9450265514984
1525.5520888978167
1391.5006448928211
1397.833876897908
1626.9536864428987
1644.5217051331636
1485.1928078009462
1652.1945933437885
1468.0601890492242
1666.4912071177248
1684.2333303355592
1851.331607910584
1598.9643057192602
1411.4945996214
1429.0038363799276
1717.9408760353583
1359.861388450551
1734.5309252583868
1526.573696145623
1067.8044786678995
1334.5449404520164
1065.6703407017776
1075.3675198140331
1461.3665861772356
1190.794991878717
1324.3601284695358
1094.4283655562965
1313.1090362095274
1694.78318435202
1557.8023934909843
1504.3458739904513
1508.8256291726957
1787.0058607071142
1284.7222803620866
1419.841262244133
1306.0900071181538
1057.2148742829502
1372.873404657311
1483.9702628666312
1589.274581979363
1207.159891552646
1540.9035713711569
1502.8902312858086
1526.017463365391
1652.652926256871
1304.2365094020608
1071.863442047116
1586.202398180411
1508.3474933769874
974.786523400412
1574.459330889635
1568.8746097646806
1502.9371271762657
1581.4691385936771
1500.2415830579182
1157.236463127936
1487.077235257369
1907.025089497112
1297.9774259736316
1572.7033707749956
1310.1293603434567
1324.6047833399302
1331.628986262746
1485.127007851583
1387.2861626349604
1310.7884880332278
1711.3230964607303
1501.8329920853075
1494.042575662825
1168.658620013597
1408.9730892644775
1374.6765524026082
1674.0293455260546
1553.5326212577625
1276.260931752066
1304.11909582029
1918.2705890280608
1399.0042874390267
1331.563706176805
1262.4702122574529
1266.357609613361
1623.4619889273658
1142.6124710349825
1477.9657356366808
1684.0674378113629
1609.2459869147042
1168.120845463685
835.3964595790608
1640.797933942008
1364.840747943192
1163.0181285955914
1371.772551466677
1582.8754172680208
1357.759987817332
1363.216727225628
1464.5679736430834
1609.137186570652
1541.9573809674398
1341.7284665185775
1562.0000797043606
1375.8013511833171
1672.7396931859937
1305.6195904865997
1263.0867887662496
1726.4545431703273
1393.6100919503192
1421.2549723707227
1381.468826547399
1377.7815515540206
1486.0521771701067
1479.3197885034529
1260.3732346126646
990.2648653869524
1716.0096191050966
1324.3358158986666
1747.7599294653676
1245.2448756444105
1518.913736550572
1262.301478434178
1216.7421472121844
1648.0379198783207
